"","n","gamma","s","ntree","time","MSE"
"288",10000,0.7,15,450,31.5521445274353,13.3757252385732
"289",10000,0.7,17,450,32.2290198802948,13.4537703224208
"290",10000,0.7,19,450,35.6555087566376,13.375135713485
"291",10000,0.7,1,500,24.8929859638214,18.107780986847
"292",10000,0.7,3,500,27.6905118942261,14.5980382240687
"293",10000,0.7,5,500,28.6820077896118,13.3940737014188
"294",10000,0.7,7,500,29.5822008132935,13.6199411274028
"295",10000,0.7,9,500,31.7032971858978,13.5098364946243
"296",10000,0.7,11,500,32.1550749778748,13.3534956563505
"297",10000,0.7,13,500,33.022583770752,13.371274448168
"298",10000,0.7,15,500,34.4241662025452,13.4487088842635
"299",10000,0.7,17,500,35.1832864284515,13.3315946842728
"300",10000,0.7,19,500,36.5725382328033,13.4429229125235
