"","yhat","se","yexp","diff","rf_result","real_y_rf"
"3762",522.626984712073,0.270238886159434,522.808741129038,0.181756416964276,514.995903683202,515.379288732749
"3764",517.279173636286,0.226030087323089,516.087778300613,-1.19139533567227,529.5778417267,530.215619259201
"3767",513.913971214222,0.453483766007021,508.989514453154,-4.9244567610678,526.883239392259,528.259898756982
"3768",514.089976887483,0.282490309847443,512.023548299852,-2.06642858763041,520.572817752547,521.196551351344
"3769",521.438824216379,0.392170472291992,522.256581124072,0.817756907692456,531.671786767956,533.622750416749
"3770",516.592055913032,0.32662349199504,515.379288732749,-1.21276718028264,523.712051522149,526.100523710993
"3771",528.04330592938,0.268983845293194,530.215619259201,2.17231332982089,519.657120150281,518.608485636831
"3773",525.48047850307,0.149157236399525,528.259898756982,2.77942025391224,523.394318075294,524.227021507562
"3774",520.704507917631,0.355944808767328,521.196551351344,0.492043433712979,518.046318473157,517.93498122474
"3775",527.368095785746,0.455197104118143,533.622750416749,6.25465463100284,528.04199575253,528.662979589456
"3776",522.781839727229,0.220634707144192,522.174953399171,-0.606886328058408,517.620857206472,515.720956519285
"3778",520.197339439392,0.192504014766054,518.608485636831,-1.58885380256072,515.47680496771,514.9255704879
"3783",525.268394498585,0.324697228378152,528.662979589456,3.39458509087046,517.132598484155,518.010622487888
"3784",514.790799982938,0.456053193898774,510.581103198979,-4.20969678395869,517.883409002641,517.335010976815
"3786",518.518016815382,0.290718152441154,515.720956519285,-2.7970602960969,525.734760217746,525.757298571343
"3788",515.319559576797,0.294030322878181,513.575983566446,-1.74357601035092,522.179481264561,521.145051220348
"3789",520.557388619825,0.432976932703791,522.94966997792,2.39228135809481,513.925139007892,513.342465801013
"3790",517.518927267159,0.324937954938825,518.010622487888,0.491695220728957,521.625651040406,521.585281177425
"3791",519.102895650212,0.300824749857945,517.335010976815,-1.76788467339691,526.852962565424,527.945501441307
"3793",523.329350798255,0.190790686433502,525.091633077454,1.76228227919898,522.122226922506,521.906989345789
"3795",522.934002948038,0.512193453205954,521.145051220348,-1.78895172769001,526.751380812403,526.078014749539
"3797",521.564988976648,0.298362998438934,521.585281177425,0.0202922007772486,516.438525890416,515.72035065116
"3799",519.196635055007,0.326975526468329,519.061564363493,-0.135070691514102,531.961842146685,533.074105933973
"3801",521.780033119015,0.356821184399616,521.906989345789,0.126956226774155,517.068769096556,517.754402854706
"3804",528.799570440308,0.336742160082758,533.074105933973,4.27453549366476,525.305953543933,526.603615860391
"3805",521.029987901069,0.286157968500285,522.358687285875,1.32869938480678,520.977974549104,519.534608550275
"3806",529.297867606045,0.346074334540849,537.850608537629,8.55274093158459,522.199548113183,521.960562992885
"3808",524.856265451472,0.258432095831918,526.603615860391,1.74735040891835,521.975265287011,522.406777551172
"3812",520.991171352979,0.453056757507499,521.960562992885,0.969391639905893,520.220495389803,521.92813106986
"3814",516.392762220323,0.301790360196082,514.986605374737,-1.40615684558611,519.111755503858,518.513272994317
"3817",525.852817469132,0.265693049409329,528.974303875145,3.1214864060131,523.118972418099,524.611827861561
"3818",519.817312136245,0.285584937740064,521.92813106986,2.11081893361461,521.498649041372,521.997795213458
"3821",517.268672962502,0.191360471628969,518.605926643733,1.33725368123146,518.197108194363,518.336093174824
"3823",522.520468400008,0.337338025544385,524.611827861561,2.09135946155311,515.588225856037,515.467245597378
"3827",523.555904455502,0.326843202542469,525.687095555803,2.13119110030141,519.6210755505,521.39082767401
"3830",522.563256366886,0.432587399795661,525.748204840204,3.18494847331817,530.993581600254,538.062112025121
"3832",521.066885696309,0.391689306458572,521.822696387614,0.755810691305328,528.865414628411,529.671635289844
"3835",521.692427034278,0.258714255742544,521.986668494762,0.294241460484727,518.710783592561,517.866616521259
"3837",519.347225151023,0.38666085202797,520.026302748788,0.679077597765172,522.414693616145,521.351995135705
"3838",521.639642783821,0.278747543017633,521.833090487832,0.193447704011419,522.499936033615,521.896591018264
"3841",523.34637627089,0.373386929398345,525.063540763811,1.71716449292103,522.177073712653,522.468576723819
"3842",526.467338365966,0.464241145172028,530.407064518432,3.93972615246571,528.679145780566,529.790373429577
"3843",519.934256181572,0.369963656036381,517.866616521259,-2.06763966031258,521.421047804043,521.565750983683
"3844",522.283966273547,0.232661790853594,521.351995135705,-0.931971137841742,517.610305211545,516.455756382028
"3849",521.577973699493,0.366688518916518,521.565750983683,-0.0122227158103669,522.761797482258,522.36695230104
"3851",521.044263494051,0.235179879721872,521.70342309222,0.659159598168912,523.68809853434,526.902943811276
"3854",518.273225274116,0.279545263093824,516.455756382028,-1.81746889208728,521.993852517531,521.525099718741
"3857",524.475884481152,0.388576460770738,526.902943811276,2.42705933012451,530.854576394941,533.505865818139
"3862",520.938238159515,0.333809669983384,520.38848476554,-0.549753393974697,520.379402403986,520.38848476554
"3865",525.291460003794,0.394228399323639,526.45514873174,1.16368872794601,525.440873652054,526.45514873174
"3866",522.848039351414,0.347378999193157,526.768848261574,3.92080891016008,525.017121712859,526.768848261574
"3867",522.793406852967,0.256897706498626,525.177088487519,2.38368163455254,524.761109016795,525.177088487519
"3869",521.008051493542,0.245523528006298,520.389662807948,-0.618388685593231,515.598729117707,512.882517716596
"3872",516.524682480049,0.265431175978765,516.213411692008,-0.311270788041043,516.674182581723,516.213411692008
"3876",521.514365729308,0.283643754235913,521.079964221581,-0.434401507727671,520.848546584848,521.001716643413
"3879",520.886660385707,0.274516817725037,521.001716643413,0.115056257706328,520.364638121301,520.680181549946
"3880",527.188378565931,0.465278216751515,531.999457784687,4.81107921875582,513.82980895055,509.758504767838
"3881",521.188316819254,0.371754563160855,520.680181549946,-0.508135269307672,515.279473751644,516.118406350803
"3884",514.674649357761,0.298447356813364,509.758504767838,-4.91614458992319,522.618751466035,520.794720134748
"3886",522.431449624726,0.229260352864497,520.794720134748,-1.63672948997851,526.26130847798,528.267985134613
"3888",515.662775558759,0.366496799583372,512.068814411633,-3.59396114712547,521.837009759136,521.732930293203
"3895",518.994783447375,0.463838313162585,515.620194694038,-3.37458875333641,514.471372801632,514.170182572932
"3898",515.657222736192,0.186542585368507,512.78691265972,-2.87031007647136,517.94099833618,517.664566050472
"3899",526.313641913814,0.322400974596244,525.858764816218,-0.454877097596409,526.332834080578,526.884400426696
"3906",525.8020237348,0.363059204592068,528.573203547985,2.77117981318543,523.67377469337,526.794922835371
"3907",526.908968072989,0.291684794219463,526.925603584842,0.0166355118528827,517.55257800797,519.582063089327
"3908",526.894053326909,0.16820558044175,529.229411539813,2.33535821290388,517.245726557488,515.620194694038
"3910",513.035676669833,0.353292405975284,509.750272863384,-3.28540380644978,514.035078326954,512.820322499679
"3911",517.011155233216,0.28198345763397,513.558513735892,-3.45264149732338,513.687779917369,512.78691265972
"3914",519.40221863337,0.192676581028202,520.436561268893,1.03434263552276,527.745155063802,526.925603584842
"3916",524.720715886862,0.276055108051922,525.06755551021,0.346839623348274,528.941118426283,529.492248842552
"3918",519.458219342853,0.21153342240073,517.458613378755,-1.99960596409869,517.608960928128,517.392770862958
"3922",519.948287902777,0.214307236357999,519.838230485896,-0.110057416881091,519.788767688524,520.436561268893
"3924",513.710929141654,0.366170125744993,506.655715529401,-7.05521361225306,528.456894023152,528.218049099276
"3926",516.948751104707,0.142852275300527,514.577087698838,-2.37166340586953,524.965388212971,525.06755551021
"3927",526.742786489606,0.385198085320757,531.903484771904,5.16069828229774,527.294530331521,529.001728406294
"3930",515.178029370522,0.291261933191122,514.284285253591,-0.893744116931089,519.627517506385,517.458613378755
"3931",512.271674943192,0.319897514548665,509.260766733749,-3.0109082094433,524.638986125192,525.255270856002
"3932",524.062012322511,0.398547423403027,524.818094422107,0.756082099596597,516.24489304084,515.986166058058
"3933",523.61310978204,0.223459906616189,523.360069835535,-0.253039946505055,519.063157258424,520.551919219632
"3934",522.640438266444,0.249744567229006,527.681992522297,5.04155425585293,526.624248330821,526.924516448443
"3935",520.613040351033,0.354530162920082,520.253098269199,-0.359942081833992,516.433390902896,514.577087698838
"3940",517.139557923207,0.308335095328038,515.080898257876,-2.05865966533054,517.312200757705,517.341811437287
"3941",514.463563325386,0.547636994025645,512.020792933165,-2.44277039222118,510.945938749695,509.260766733749
"3942",525.546026746001,0.175484214489277,527.714792582705,2.16876583670398,524.485696347667,527.681992522297
"3943",522.034379673283,0.286262356315825,524.911701826439,2.87732215315611,529.054612180772,531.558849793371
"3945",524.633925848137,0.305631705259927,525.770031353759,1.13610550562146,514.446231753756,511.944095749086
"3946",518.820517403695,0.366507255892645,517.176790553849,-1.64372684984608,523.20109515069,524.34502769286
"3947",523.597371591749,0.276888017621911,523.721370500297,0.123998908548288,512.407197122104,512.020792933165
"3950",523.898514222514,0.291971764669869,524.217859481091,0.319345258576845,527.886363247325,527.714792582705
"3952",516.565271971219,0.41501030673268,515.958727580704,-0.606544390514387,523.766009265645,524.911701826439
"3956",516.521211258439,0.277576700213415,513.155195869823,-3.36601538861578,518.226670037091,517.176790553849
"3960",521.271049299003,0.383776554442897,520.621467005039,-0.649582293964727,524.218080237748,523.721370500297
"3967",523.007460962527,0.199446564132814,522.973894788213,-0.03356617431416,517.229924505352,516.24131606168
"3968",522.933060293706,0.309363946625524,522.95538025777,0.0223199640638541,514.457817429288,514.045410251202
"3969",517.091311498864,0.34455009345949,518.050871511623,0.959560012759539,515.489816970664,515.958727580704
"3970",515.792618844061,0.29682185245883,513.584119539082,-2.20849930497843,514.809106672316,512.352044500692
"3972",522.188753197189,0.278296434829493,524.10736939033,1.91861619314056,523.194774809239,523.522784909342
"3973",522.35456444765,0.408673550703414,521.896735860529,-0.457828587121071,520.481389296771,520.621467005039
"3975",522.48359954728,0.376030362630695,524.749318761756,2.26571921447567,527.229158605961,528.720894631795
"3981",526.690522745267,0.274317502070759,530.120942641405,3.43041989613801,517.720983308558,516.190883718398
"3982",522.393037270712,0.173295277395228,524.179265555184,1.78622828447203,527.762296847571,528.329875733142
"3983",518.96621961798,0.357909257958605,517.159837099823,-1.80638251815674,523.059133983277,522.973894788213
"3984",524.622424862887,0.328886175985911,523.892288493848,-0.730136369038746,522.35688473919,521.896735860529
"3985",524.632006784954,0.236939917911813,524.677802055454,0.045795270499525,522.267959303623,522.384269489127
"3989",518.807130647628,0.300650990999741,520.300646078452,1.49351543082435,518.723668118329,519.460690325701
"3993",518.470431455537,0.310656887961248,519.226918093577,0.756486638040201,529.108538775127,530.120942641405
"3998",527.528646211992,0.613652913696319,535.554807276523,8.02616106453047,524.516560891266,523.892288493848
"4000",523.811423148243,0.364813927556452,525.152348239852,1.34092509160939,524.903244404672,524.677802055454
"4001",520.994908549672,0.248250821615693,522.558131066573,1.56322251690074,526.153001220413,527.227865922157
"4005",516.30895318133,0.315850013691386,514.006510832968,-2.30244234836209,518.739995240993,520.300646078452
"4008",516.018860150071,0.260389767869444,513.540492843469,-2.47836730660276,522.557766415568,521.31944259653
"4009",515.752019638408,0.410961060129575,511.203357020545,-4.54866261786367,518.975245385366,518.612114537839
"4010",516.257247159365,0.328716117813799,514.252656186937,-2.00459097242833,514.859899086417,514.651442994841
"4011",518.844109931053,0.28107953116338,519.70364269465,0.859532763596349,520.93672309279,522.568848886879
"4012",518.157983906914,0.23201793399685,514.758897865853,-3.39908604106108,517.264165914921,516.058518711561
"4014",525.915679829732,0.28238720744948,527.395920646935,1.48024081720291,517.212858817305,517.646010140905
"4017",524.911256698913,0.327864985948758,525.130897841023,0.21964114210914,522.122886691939,522.558131066573
"4019",520.579027487741,0.191776380991828,520.833913087456,0.254885599714953,522.348975915964,522.643429286466
"4020",520.224494322468,0.260680596777227,520.580627645029,0.356133322561163,515.898030366618,513.190434864996
"4021",515.607155358101,0.1261145194257,511.3249513877,-4.28220397040081,515.673197139395,515.514359350319
"4022",526.548018708237,0.111990551021596,528.708293610276,2.16027490203828,511.554384584464,510.555032954952
"4023",524.459911786853,0.559589191107768,526.272895614379,1.81298382752584,514.069556390792,513.540492843469
"4024",527.283551216892,0.298202528739292,530.453329448318,3.16977823142645,518.724566270522,519.70364269465
"4025",522.551413556081,0.263281990604302,522.627586021844,0.0761724657637615,516.478434009706,515.828996756252
"4029",520.17529465658,0.174710012578335,519.790092830691,-0.385201825889339,525.285673655969,525.130897841023
"4030",523.899266413667,0.253509755586073,524.332778482653,0.433512068986488,527.512782696793,527.748454169107
"4033",523.480505316772,0.244137544527626,526.912371843541,3.43186652676877,520.733435995022,520.833913087456
"4035",524.615769943037,0.272798560267689,525.318563694126,0.702793751089644,512.986964718911,511.844583634419
"4037",516.68746940186,0.305848016997629,516.494500949616,-0.192968452243349,522.163256857571,522.780469412016
"4039",522.077756811938,0.33336376549753,522.220504074179,0.142747262240391,520.187500713108,519.790092830691
"4041",520.145372483403,0.297647997380128,518.930028524347,-1.21534395905599,519.551301963918,517.390346870489
"4042",521.521697545208,0.185766501274048,522.411358406126,0.889660860917729,517.285648296606,516.80344222595
"4047",524.890457784596,0.216495626819575,525.092413971596,0.201956187000405,526.124850872082,526.912371843541
"4048",517.321965214767,0.26814196955715,515.719688978473,-1.60227623629373,526.482139072313,529.739516973736
"4051",520.666695416101,0.219606404244636,521.360723889897,0.694028473795584,525.605609654847,525.318563694126
"4052",520.218960033858,0.271234924329856,520.280823027861,0.0618629940025812,516.684818232916,515.850304773992
"4053",521.246723600084,0.222537196716925,522.041164347942,0.794440747858289,522.760212790346,522.220504074179
"4055",525.886565225566,0.398173190244248,527.6953327873,1.80876756173382,519.561073281544,518.930028524347
"4057",516.958907665296,0.305330859681607,515.284859130497,-1.67404853479923,522.090483699758,522.411358406126
"4061",520.304148112542,0.1956708010053,523.007407650608,2.70325953806582,519.892890418709,520.111024267922
"4064",519.114345962992,0.459302353014075,518.37003304322,-0.744312919772597,524.666392548209,525.092413971596
"4068",521.274253413723,0.299379953948149,519.678692332486,-1.59556108123627,521.666658474127,522.041164347942
"4069",522.077101145867,0.173707117555307,524.263087678897,2.1859865330299,517.659053460964,516.559411525963
"4071",521.597021619106,0.163648102877694,520.643854978902,-0.953166640204017,516.675421991826,515.284859130497
"4078",518.074383755849,0.226446437945881,519.662797782805,1.58841402695589,519.031479065475,518.459508259548
"4079",520.329405345298,0.361260029794691,519.584094961855,-0.745310383443439,522.504860063225,522.616099634626
"4082",524.139284175661,0.659494667248872,526.562504224231,2.42322004856999,519.170778680143,518.37003304322
"4083",521.922765003667,0.240914784220964,520.772856535568,-1.1499084680986,521.192208214444,521.846850465241
"4084",519.196665115124,0.172712361826931,518.254926539156,-0.941738575968088,523.400116078431,524.263087678897
"4086",522.779794551954,0.222636219342677,523.073652604011,0.293858052057317,521.624396160013,522.519396229915
"4087",523.924143520543,0.547924621658138,525.170277704185,1.24613418364117,521.439000971046,521.498659303231
"4088",523.412815247438,0.209551606271043,528.431588950234,5.0187737027959,524.578689539255,525.346994107411
"4089",519.907946446342,0.365665534086542,518.940927123917,-0.967019322425017,519.883145293548,519.711556639255
"4090",521.80606435811,0.288914247138677,520.620648130986,-1.18541622712416,518.866134589387,519.662797782805
"4093",518.787487027591,0.259017410515161,516.830285817538,-1.95720121005274,522.779228282014,521.99537690502
"4094",519.181445105272,0.302576541247573,520.76157038053,1.58012527525807,528.216845663199,528.39632357779
"4097",516.899807180417,0.344979374733059,514.458706352281,-2.44110082813665,524.822003781246,526.562504224231
"4099",521.087030509563,0.223453771872693,521.924356540757,0.837326031194038,515.323520702331,512.535273264468
"4103",514.991722025504,0.349716049568898,510.351938178147,-4.63978384735719,518.722675872676,519.226192909008
"4104",523.381965381385,0.509666283002836,525.7180010502,2.33603566881482,513.788943388487,510.793190663447
"4105",519.374912053439,0.177456299584977,518.47559477819,-0.899317275248791,514.346231097829,513.864978561338
"4109",518.813584390213,0.323992349443701,516.060228857711,-2.75335553250216,512.973473816854,510.351938178147
"4110",521.148876838437,0.269345393175206,521.997602008594,0.848725170156968,524.828663900692,525.7180010502
"4111",521.434455432421,0.213212361636738,522.49222239584,1.05776696341889,518.666119568923,518.47559477819
"4115",521.429856257594,0.188523810699783,522.339243859729,0.909387602134188,523.518223875681,524.822964461399
"4116",519.640492258479,0.366438570006827,518.465035353843,-1.17545690463623,518.888297055476,517.663892724762
"4118",523.732588670557,0.199096071272052,524.399959699825,0.667371029268111,521.493916387902,521.667536494318
"4122",519.99870980364,0.362800038854741,517.786955818266,-2.21175398537446,516.964789146459,516.060228857711
"4124",521.4703424163,0.225011280828962,522.180088179391,0.709745763091405,521.091153103519,521.997602008594
"4133",522.841808310258,0.247621034359552,523.300902142004,0.459093831746031,518.478751109535,518.833255353931
"4136",515.368444989727,0.257482820441546,514.093086903686,-1.27535808604057,526.903061182661,529.84044291184
"4138",521.643123835044,0.282997521305644,520.588190045312,-1.05493378973222,524.54002999771,524.399959699825
"4140",522.397037518759,0.276167607846607,523.07274270527,0.675705186510982,521.52717016297,521.157386853626
"4141",521.789458715632,0.136138129092704,521.37366832981,-0.41579038582131,519.048395993131,518.44806104253
"4143",523.41798164723,0.383529343074176,524.148822722887,0.730841075656713,520.033485944091,517.786955818266
"4144",518.5004157687,0.202313784006166,515.702689241797,-2.79772652690292,520.134593625901,519.734506221184
"4145",524.517553127031,0.362231706319369,526.986540371187,2.46898724415576,521.625371214476,522.180088179391
"4146",522.619189747816,0.33502643966955,529.054314509832,6.43512476201647,527.858248389219,528.442779794242
"4147",519.817343636205,0.282922123144004,519.041149368833,-0.77619426737192,526.80204761774,527.229524955465
"4150",521.735214514035,0.182909999246827,523.299104617854,1.56389010381884,522.559980069898,523.072171607051
"4152",522.171002631432,0.297112284240027,522.127642391244,-0.0433602401883491,520.909060536,522.158434841315
"4153",519.722572740706,0.137860435367099,517.893738962924,-1.82883377778262,519.514434465162,518.507494402691
"4154",521.051318383653,0.262233781057336,522.954811091261,1.90349270760782,518.643963012675,519.264775608203
"4156",517.805434732163,0.222149221336122,517.337794213835,-0.467640518327244,516.314598937012,516.489823104253
"4157",521.928444343528,0.36629958336951,521.152466324367,-0.775978019161016,514.608519884005,514.093086903686
"4160",515.207341665369,0.360368241449807,511.690552186117,-3.51678947925222,521.050540207315,520.588190045312
"4161",518.465103986763,0.393952356199028,518.961476041338,0.496372054574749,527.051606536277,528.295083959431
"4162",521.427710317412,0.314383425743733,521.652121640528,0.22441132311576,512.742405609213,510.675531257632
"4163",522.215420385134,0.174169289561083,524.251900264184,2.0364798790506,517.673629795047,515.702689241797
"4165",523.688735861079,0.272563118751282,522.767209234762,-0.92152662631679,516.528391604185,513.929668859495
"4166",515.513472776041,0.470202896111201,510.459547204397,-5.05392557164379,525.481765090566,524.157127762691
"4168",520.888518575561,0.321777011402919,520.131783294217,-0.756735281343367,517.812323907898,517.337794213835
"4169",523.405380590945,0.288128929763501,523.39328068168,-0.012099909264407,518.933160313854,519.901925893292
"4171",524.147556664583,0.231245288747004,527.251097207006,3.10354054242339,525.34768841667,525.302694103688
"4172",524.389121097506,0.338213263844268,527.647030323107,3.25790922560145,521.323952160486,521.652121640528
"4175",517.821254470609,0.375091599995159,513.786159170087,-4.0350953005219,513.980265501634,510.459547204397
"4176",526.379962333606,0.339467494039011,528.501481473998,2.1215191403918,511.551185668042,506.695201411897
"4181",516.020782735009,0.172422833994843,513.87436936549,-2.146413369519,520.394763522379,520.131783294217
"4184",524.019262569725,0.311445010819767,525.574547422437,1.55528485271213,508.435411789941,505.207329376139
"4186",519.765852805748,0.263850724434605,519.179062419009,-0.586790386738812,524.312324520579,527.251097207006
"4187",520.335197653621,0.491348810470339,521.292843657788,0.957646004167145,520.931934155,520.35118420239
"4190",525.697495378854,0.273381435306486,528.582643094215,2.88514771536063,514.199281855128,511.546459655135
"4193",520.443580606494,0.277354931079565,518.985621941099,-1.45795866539515,516.551544081777,513.786159170087
"4194",516.555185912343,0.268693585594495,515.668406252745,-0.886779659598687,522.211954295769,522.794687496831
"4195",518.904976133671,0.455612312056111,517.988678274475,-0.916297859195765,522.79230434452,524.821977841538
"4196",521.688532214857,0.233581538041745,520.898540134688,-0.789992080169441,517.408710407309,517.061949633165
"4197",520.558310249784,0.146937260657526,520.237056729106,-0.321253520677715,524.982943502777,524.844699141695
"4198",524.210488283963,0.230715732981848,525.22577253559,1.01528425162667,514.04261602525,513.87436936549
"4200",524.864736141681,0.257371677770024,527.099380044671,2.23464390298966,518.220789073646,518.002673302673
"4202",521.20082679381,0.246170817590369,521.914494343306,0.713667549495653,525.200710655316,525.574547422437
"4203",515.081492810231,0.243556856106642,512.039852441253,-3.04164036897771,521.99261546446,522.184676605911
"4205",525.737225808332,0.377655596595541,529.737976721861,4.00075091352926,520.045143851292,519.179062419009
"4207",516.415236905551,0.269005615421406,511.898892288236,-4.51634461731442,526.631938814326,526.867710126345
"4209",524.682258951515,0.348866899261769,526.04618513728,1.36392618576497,515.905530962458,515.407975659944
"4211",526.140846901074,0.394014698149455,528.456134889672,2.31528798859847,526.72231579893,528.582643094215
"4213",525.55500407976,0.253006950090039,529.860645208555,4.30564112879506,514.962307257819,514.041328733088
"4215",517.660261587949,0.250101639483551,515.424693211736,-2.23556837621322,522.364586537933,518.985621941099
"4218",515.682725465281,0.18967878386133,514.627226883436,-1.05549858184509,518.856173989495,517.988678274475
"4219",522.990710852806,0.269059982691411,523.147641530966,0.15693067815937,521.103756873536,520.898540134688
"4222",521.188273132684,0.41890826441963,521.744702254428,0.556429121744145,520.364122817492,520.237056729106
"4224",515.259276464633,0.29923415713293,514.006678913715,-1.25259755091736,525.052902914723,525.22577253559
"4225",514.631672254245,0.246201616550268,512.508689703157,-2.1229825510876,523.969748099542,523.489776736841
"4226",519.515545137,0.233054163724708,520.44800387342,0.932458736420585,522.067719079805,521.914494343306
"4227",518.99695949433,0.293244741197681,517.29960397559,-1.69735551873953,512.553526140263,512.039852441253
"4231",522.186232589162,0.298988757373747,521.659827375731,-0.526405213431758,525.309940920851,527.506561037699
"4237",522.774560000315,0.312920823778589,524.074257800729,1.29969780041313,527.512083186823,528.456134889672
"4239",523.289999965999,0.409977216320844,526.51606160629,3.22606164029185,526.783195166399,527.44855142311
"4240",523.753304679391,0.165375495481705,526.509413133036,2.7561084536444,523.755133914967,523.182453842328
"4241",525.030880501745,0.222126660344879,526.575680188542,1.54479968679766,514.224404427983,514.627226883436
"4244",517.082749514452,0.226418342168015,515.518863557104,-1.5638859573487,521.227906691657,521.623006888091
"4245",522.076304794928,0.215399996925648,523.356691631307,1.28038683637919,511.892358203518,511.459982593918
"4246",518.511705345341,0.285563568017142,517.723032697236,-0.788672648105035,514.155761094145,514.006678913715
"4248",518.778739938047,0.344250480850813,518.107934364457,-0.670805573589519,513.630154264367,512.508689703157
"4249",524.67163967344,0.189010314773464,525.890892448356,1.2192527749155,519.744695149279,520.44800387342
"4250",516.510032073913,0.345117100540613,516.44613242894,-0.063899644972139,515.267190175826,510.17076243772
"4252",523.340416190089,0.352988704553749,523.964529124103,0.624112934013851,522.40429800912,521.659827375731
"4255",526.496857327884,0.450267845625778,529.960918021647,3.4640606937628,527.127234127388,526.400985383103
"4257",523.8893236472,0.264626039536321,524.959048130007,1.06972448280669,529.232259478705,530.320740990723
"4258",521.158266263814,0.441342447439762,520.679012710851,-0.4792535529632,527.159619472325,528.342726251236
"4264",522.111232090535,0.228810485585583,520.812958463551,-1.29827362698381,513.632760721083,514.176990142015
"4265",524.658644680534,0.401913023007011,526.878061439013,2.21941675847904,522.303990008309,522.373025958473
"4268",525.240925761324,0.229641911198293,526.650418191361,1.40949243003729,525.56391986214,526.51606160629
"4269",525.284151080065,0.402308052163778,528.090848424231,2.80669734416608,526.415998617446,526.575680188542
"4270",521.646707827789,0.24667999968583,521.299609102559,-0.347098725229444,517.204846474963,517.468136421917
"4275",515.049801288863,0.331108308249015,512.061093186713,-2.98870810214987,522.171923499225,523.356691631307
"4277",523.516181577409,0.343255399316877,523.605851056941,0.0896694795317217,517.286940688926,517.723032697236
"4278",517.974030257856,0.204771498072515,517.630225567777,-0.343804690078287,521.743455555198,520.616865028445
"4279",517.990388811952,0.314029012476516,519.329491657947,1.33910284599494,522.579666207197,521.929298436722
"4280",520.955444009761,0.320398587388358,521.217047465275,0.261603455514319,523.645269647522,523.964529124103
"4282",522.629073426941,0.20308317818131,524.000329327178,1.37125590023754,516.182013444741,516.659145083358
"4283",526.551934996687,0.248979702956599,527.446258939556,0.894323942868255,521.010281253272,520.679012710851
"4285",519.641633156102,0.178049004269311,519.017641182299,-0.623991973803072,524.948324482773,524.069901330857
"4286",518.710965301603,0.455328607898766,516.74272585505,-1.96823944655284,523.484954874027,524.523379938212
"4288",524.273980642584,0.493079484831615,527.804517943072,3.53053730048862,521.338497984278,520.812958463551
"4293",516.95216920387,0.235537097744377,517.878145843736,0.925976639865326,516.880587142444,515.34398705565
"4297",517.190304869522,0.223578914970316,515.431925816528,-1.75837905299375,526.050100464901,528.090848424231
"4300",518.259169032002,0.339612414084912,518.631289134659,0.372120102656936,514.398228081462,512.061093186713
"4301",512.281636091202,0.36547192255008,508.212613520536,-4.06902257066639,523.295689240284,523.605851056941
"4302",516.510643152497,0.537181914062116,512.311342109205,-4.19930104329148,521.362772922926,521.217047465275
"4307",521.329258693123,0.275906846444129,520.172845257917,-1.15641343520667,523.873802286439,524.000329327178
"4308",526.054262028702,0.373868465028073,526.644501549732,0.590239521030298,520.127429985275,519.017641182299
"4310",520.382145728606,0.248583630828273,520.103345490677,-0.278800237928294,517.633334423316,516.74272585505
"4314",517.575063578664,0.260405985589615,515.640153184632,-1.93491039403239,516.880128056326,517.44387339121
"4315",523.810326388103,0.294595226896408,522.653651650542,-1.15667473756093,519.599045369959,520.165098425538
"4316",526.997124354483,0.144282042569687,527.518723150861,0.521598796377475,520.52222613486,520.601996333537
"4317",521.012346875711,0.458117758820256,523.559853540407,2.54750666469636,531.277256231766,535.116995480334
"4318",516.418848485137,0.260241138136222,514.433145898156,-1.98570258698078,519.545242247203,520.503422071719
"4319",515.584566036156,0.341457935095986,512.874673049616,-2.70989298654001,515.832730946943,515.431925816528
"4322",520.215057053639,0.234975554643487,516.981582782981,-3.2334742706588,509.63458726995,508.212613520536
"4324",516.514152620805,0.325254552956012,509.349666210306,-7.16448641049971,518.006776282811,518.927492934183
"4325",516.596429427714,0.338883205050709,515.713798140937,-0.882631286776927,519.184111009215,517.333147948928
"4326",514.37974798798,0.317581457766546,512.831623815415,-1.54812417256551,522.057799019236,520.172845257917
"4328",517.430378450329,0.206055073214732,512.820441825729,-4.60993662460089,526.788120230302,526.644501549732
"4329",515.279268304586,0.320858520795155,508.652981174849,-6.62628712973685,527.418219545849,532.476433506017
"4330",515.499251576721,0.366108030639071,515.57716017925,0.0779086025296465,520.12713399039,520.103345490677
"4336",522.589603783268,0.339866165574231,524.859205590826,2.26960180755827,529.007363810795,535.553115431409
"4337",516.741653633275,0.201684767525597,516.221533547585,-0.520120085690223,516.253372435432,515.640153184632
"4338",518.178846782076,0.379646758578761,516.806261565489,-1.37258521658623,527.263263197903,527.518723150861
"4339",517.066722086144,0.235555816866969,515.895183359909,-1.17153872623453,518.937148152836,516.440915644595
"4342",517.102806137493,0.356385531453382,514.960496070988,-2.14231006650516,512.350638706343,509.349666210306
"4343",515.379097213638,0.312876219339708,514.11388023441,-1.26521697922794,516.751843182337,512.820441825729
"4348",521.147507335138,0.271616644248176,521.150064729898,0.00255739475960581,513.80557781572,508.652981174849
"4350",525.64878308242,0.242553622584073,526.703410737535,1.05462765511527,514.879720489208,515.57716017925
"4351",525.233121249849,0.174297199403078,526.829443633566,1.59632238371705,518.665682937821,519.682998315088
"4353",517.69643010828,0.20509234946617,516.038225624073,-1.65820448420629,522.785893906251,524.143369823898
"4354",522.173308299188,0.182590794370456,523.989458496527,1.81615019733931,524.612837282487,525.973447867373
"4358",520.239746245929,0.262710348956217,518.639336619314,-1.60040962661481,516.361524744042,516.221533547585
